ano;cnae_2_descricao_secao;variable;salario_medio
2017;Indústrias Extrativas;Admissões;849.5421875
2017;Indústrias Extrativas;Demissões;787.2865676567657
2017;Informação E Comunicação;Admissões;1836.2492491955668
2017;Informação E Comunicação;Demissões;1964.9252758037226
2017;Organismos Internacionais E Outras Instituições Extraterritoriais;Admissões;1166.0
2017;Organismos Internacionais E Outras Instituições Extraterritoriais;Demissões;1155.2857142857142
2017;Outras Atividades De Serviços;Admissões;1174.249420103093
2017;Outras Atividades De Serviços;Demissões;1529.7087991021324
2017;Saúde Humana E Serviços Sociais;Admissões;1531.2853587443947
2017;Saúde Humana E Serviços Sociais;Demissões;916.7031849551415
2017;Serviços Domésticos;Demissões;690.0
2017;Transporte, Armazenagem E Correio;Admissões;1340.4655103550297
2017;Transporte, Armazenagem E Correio;Demissões;1793.1915916787616
2017;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Admissões;1594.6844600938966
2017;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Demissões;1837.3222510822511
2018;Administração Pública, Defesa E Seguridade Social;Admissões;1648.836214511041
2018;Administração Pública, Defesa E Seguridade Social;Demissões;1665.504362339515
2018;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Admissões;1341.04
2018;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Demissões;1337.375
2018;Alojamento E Alimentação;Admissões;1151.828692229558
2018;Alojamento E Alimentação;Demissões;1218.5142482168333
2018;Artes, Cultura, Esporte E Recreação;Admissões;1774.5640173410404
2018;Artes, Cultura, Esporte E Recreação;Demissões;1727.2166666666667
2018;Atividades Administrativas E Serviços Complementares;Admissões;1249.2724809040494
2018;Atividades Administrativas E Serviços Complementares;Demissões;1237.9618100377766
2018;Atividades Financeiras, De Seguros E Serviços Relacionados;Admissões;2589.7482544861336
2018;Atividades Financeiras, De Seguros E Serviços Relacionados;Demissões;6039.387667584941
2018;Atividades Imobiliárias;Admissões;1427.2377070063694
2018;Atividades Imobiliárias;Demissões;1515.2885185185187
2018;Atividades Profissionais, Científicas E Técnicas;Admissões;2327.6930758426965
2018;Atividades Profissionais, Científicas E Técnicas;Demissões;2268.8545321637425
2018;"Comércio; Reparação De Veículos Automotores E Motocicletas";Admissões;1391.7900938404712
2018;"Comércio; Reparação De Veículos Automotores E Motocicletas";Demissões;1596.5612130751877
2018;Construção;Admissões;703.3785056673606
2018;Construção;Demissões;981.7928124543196
2018;Educação;Admissões;1456.393157640232
2018;Educação;Demissões;1688.1254168607359
2018;Eletricidade E Gás;Admissões;8910.0
2018;Indústrias De Transformação;Admissões;1946.2779011461316
2018;Indústrias De Transformação;Demissões;2324.453702639143
2018;Indústrias Extrativas;Admissões;1948.3454545454545
2018;Indústrias Extrativas;Demissões;2014.4264705882354
2018;Informação E Comunicação;Admissões;2203.446906137184
2018;Informação E Comunicação;Demissões;2246.452162348877
2018;Outras Atividades De Serviços;Admissões;1448.1214268440144
2018;Outras Atividades De Serviços;Demissões;1580.445
2018;Saúde Humana E Serviços Sociais;Admissões;1743.6549778493757
2018;Saúde Humana E Serviços Sociais;Demissões;1225.0850235849057
2018;Serviços Domésticos;Demissões;1076.0
2018;Transporte, Armazenagem E Correio;Admissões;1352.74981400209
2018;Transporte, Armazenagem E Correio;Demissões;1598.4468780273007
2018;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Admissões;1680.706
2018;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Demissões;1866.254419642857
2019;Administração Pública, Defesa E Seguridade Social;Admissões;1619.362697368421
2019;Administração Pública, Defesa E Seguridade Social;Demissões;1339.4444695259594
2019;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Admissões;1285.268611111111
2019;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Demissões;1558.975
2019;Alojamento E Alimentação;Admissões;1194.3406133150934
2019;Alojamento E Alimentação;Demissões;1256.329057591623
2019;Artes, Cultura, Esporte E Recreação;Admissões;1549.9292537313434
2019;Artes, Cultura, Esporte E Recreação;Demissões;1578.7789068825912
2019;Atividades Administrativas E Serviços Complementares;Admissões;2068.1250301960417
2019;Atividades Administrativas E Serviços Complementares;Demissões;1739.719747727505
2019;Atividades Financeiras, De Seguros E Serviços Relacionados;Admissões;3232.376089482859
2019;Atividades Financeiras, De Seguros E Serviços Relacionados;Demissões;5985.889691516709
2019;Atividades Imobiliárias;Admissões;1450.320197044335
2019;Atividades Imobiliárias;Demissões;1662.9013300492609
2019;Atividades Profissionais, Científicas E Técnicas;Admissões;3347.8436312849162
2019;Atividades Profissionais, Científicas E Técnicas;Demissões;2480.2310300111153
2019;"Comércio; Reparação De Veículos Automotores E Motocicletas";Admissões;1528.7654492015283
2019;"Comércio; Reparação De Veículos Automotores E Motocicletas";Demissões;1686.8941234711708
2019;Construção;Admissões;1465.5996586263288
2019;Construção;Demissões;1604.162186547926
2019;Educação;Admissões;1248.2193524283934
2019;Educação;Demissões;1682.5858474208928
2019;Indústrias De Transformação;Admissões;2058.5682739343115
2019;Indústrias De Transformação;Demissões;2005.357639290136
2019;Indústrias Extrativas;Admissões;2399.8518518518517
2019;Indústrias Extrativas;Demissões;2091.1369863013697
2019;Informação E Comunicação;Admissões;2094.9169295870006
2019;Informação E Comunicação;Demissões;2004.586042998257
2019;Outras Atividades De Serviços;Admissões;1428.7932484076432
2019;Outras Atividades De Serviços;Demissões;1815.2812763466043
2019;Saúde Humana E Serviços Sociais;Admissões;1664.0026719160105
2019;Saúde Humana E Serviços Sociais;Demissões;1697.9060681114552
2019;Serviços Domésticos;Demissões;15.64
2019;Transporte, Armazenagem E Correio;Admissões;1606.3483686920702
2019;Transporte, Armazenagem E Correio;Demissões;1758.2477618847288
2019;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Admissões;1605.1807000000001
2019;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Demissões;1839.5573122529645
2020;Administração Pública, Defesa E Seguridade Social;Demissões;1780.499846491228
2020;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Admissões;1424.0
2020;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Demissões;1041.0
2020;Alojamento E Alimentação;Admissões;1380.8816079384367
2020;Alojamento E Alimentação;Demissões;1377.0813406010607
2020;Artes, Cultura, Esporte E Recreação;Admissões;1397.6596015936254
2020;Artes, Cultura, Esporte E Recreação;Demissões;5184.621530944625
2020;Atividades Administrativas E Serviços Complementares;Admissões;1689.3561788784282
2020;Atividades Administrativas E Serviços Complementares;Demissões;1625.6790709502416
2020;Atividades Financeiras, De Seguros E Serviços Relacionados;Admissões;3461.3341666666665
2020;Atividades Financeiras, De Seguros E Serviços Relacionados;Demissões;5468.505127143702
2020;Atividades Imobiliárias;Admissões;1615.6698113207547
2020;Atividades Imobiliárias;Demissões;2034.9561621621622
2020;Atividades Profissionais, Científicas E Técnicas;Admissões;5237.543929721815
2020;Atividades Profissionais, Científicas E Técnicas;Demissões;3975.7764056482674
2020;"Comércio; Reparação De Veículos Automotores E Motocicletas";Admissões;1650.5475329781837
2020;"Comércio; Reparação De Veículos Automotores E Motocicletas";Demissões;1739.765184141185
2020;Construção;Admissões;2052.396394984326
2020;Construção;Demissões;2977.221211508204
2020;Educação;Admissões;13712.550254515598
2020;Educação;Demissões;25347.086118690313
2020;Indústrias De Transformação;Admissões;4007.8224168270553
2020;Indústrias De Transformação;Demissões;4363.596809432146
2020;Informação E Comunicação;Admissões;2537.1811447084237
2020;Informação E Comunicação;Demissões;2573.8345405405407
2020;Outras Atividades De Serviços;Admissões;1732.1448648648648
2020;Outras Atividades De Serviços;Demissões;1728.0388480000001
2020;Saúde Humana E Serviços Sociais;Admissões;2013.843216612378
2020;Saúde Humana E Serviços Sociais;Demissões;1837.412147102526
2020;Transporte, Armazenagem E Correio;Admissões;2532.2538885383806
2020;Transporte, Armazenagem E Correio;Demissões;1830.255504351266
2020;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Admissões;1833.6505732484077
2020;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Demissões;2451.007070707071
2021;Administração Pública, Defesa E Seguridade Social;Admissões;1808.2889516129032
2021;Administração Pública, Defesa E Seguridade Social;Demissões;2515.1610638297875
2021;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Admissões;1320.5714285714287
2021;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Demissões;1296.0714285714287
2021;Alojamento E Alimentação;Admissões;1403.3620718530524
2021;Alojamento E Alimentação;Demissões;1483.894016629357
2021;Artes, Cultura, Esporte E Recreação;Admissões;1947.3733529411763
2021;Artes, Cultura, Esporte E Recreação;Demissões;1552.2111985018728
2021;Atividades Administrativas E Serviços Complementares;Admissões;1912.5962062742922
2021;Atividades Administrativas E Serviços Complementares;Demissões;1847.171905632411
2021;Atividades Financeiras, De Seguros E Serviços Relacionados;Admissões;2222.59803945746
2021;Atividades Financeiras, De Seguros E Serviços Relacionados;Demissões;2771.2821410579345
2021;Atividades Imobiliárias;Admissões;1599.1830414746541
2021;Atividades Imobiliárias;Demissões;1657.4713095238094
2021;Atividades Profissionais, Científicas E Técnicas;Admissões;6511.5801274403475
2021;Atividades Profissionais, Científicas E Técnicas;Demissões;4890.30955415398
2021;"Comércio; Reparação De Veículos Automotores E Motocicletas";Admissões;1716.6482876775078
2021;"Comércio; Reparação De Veículos Automotores E Motocicletas";Demissões;1761.6549751163043
2021;Construção;Admissões;2088.4764994984957
2021;Construção;Demissões;2492.7334197292066
2021;Educação;Admissões;19973.300970766682
2021;Educação;Demissões;23843.417772539775
2021;Indústrias De Transformação;Admissões;12655.126878680801
2021;Indústrias De Transformação;Demissões;2767.569950968947
2021;Indústrias Extrativas;Admissões;1439.0
2021;Informação E Comunicação;Admissões;3075.150634595701
2021;Informação E Comunicação;Demissões;2824.382752070141
2021;Outras Atividades De Serviços;Admissões;2126.411277213353
2021;Outras Atividades De Serviços;Demissões;2186.1651165980797
2021;Saúde Humana E Serviços Sociais;Admissões;1851.5587424471298
2021;Saúde Humana E Serviços Sociais;Demissões;1925.114128440367
2021;Transporte, Armazenagem E Correio;Admissões;2748.4722047494242
2021;Transporte, Armazenagem E Correio;Demissões;2174.3538327770943
2021;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Admissões;1928.1541463414633
2021;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Demissões;2222.052167487685
2022;Administração Pública, Defesa E Seguridade Social;Admissões;2409.997564102564
2022;Administração Pública, Defesa E Seguridade Social;Demissões;2964.092077922078
2022;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Admissões;1371.7993333333334
2022;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Demissões;1480.9854545454546
2022;Alojamento E Alimentação;Admissões;1558.4622619502868
2022;Alojamento E Alimentação;Demissões;1493.3469345303263
2022;Artes, Cultura, Esporte E Recreação;Admissões;1938.4114805825243
2022;Artes, Cultura, Esporte E Recreação;Demissões;2040.174199288256
2022;Atividades Administrativas E Serviços Complementares;Admissões;2043.8842864323187
2022;Atividades Administrativas E Serviços Complementares;Demissões;1883.058134104617
2022;Atividades Financeiras, De Seguros E Serviços Relacionados;Admissões;3357.623577106518
2022;Atividades Financeiras, De Seguros E Serviços Relacionados;Demissões;3885.1819390581713
2022;Atividades Imobiliárias;Admissões;1666.03020242915
2022;Atividades Imobiliárias;Demissões;1743.6551798561152
2022;Atividades Profissionais, Científicas E Técnicas;Admissões;7675.145711094565
2022;Atividades Profissionais, Científicas E Técnicas;Demissões;6815.839582922825
2022;"Comércio; Reparação De Veículos Automotores E Motocicletas";Admissões;1879.8243051423715
2022;"Comércio; Reparação De Veículos Automotores E Motocicletas";Demissões;2413.8957863045553
2022;Construção;Admissões;2112.86775122646
2022;Construção;Demissões;2196.0664705882355
2022;Educação;Admissões;32018.08272205207
2022;Educação;Demissões;28129.23367477593
2022;Indústrias De Transformação;Admissões;3566.47196987713
2022;Indústrias De Transformação;Demissões;3787.0690743155146
2022;Informação E Comunicação;Admissões;3010.601768768769
2022;Informação E Comunicação;Demissões;3214.1287263464337
2022;Outras Atividades De Serviços;Admissões;1857.8945870646767
2022;Outras Atividades De Serviços;Demissões;2299.935623742455
2022;Saúde Humana E Serviços Sociais;Admissões;1937.4102774108324
2022;Saúde Humana E Serviços Sociais;Demissões;2017.4192404156215
2022;Transporte, Armazenagem E Correio;Admissões;3044.2713631228817
2022;Transporte, Armazenagem E Correio;Demissões;2495.6809700204053
2022;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Admissões;1986.9359604519773
2022;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Demissões;2086.1670355731226
2023;Administração Pública, Defesa E Seguridade Social;Admissões;3022.4166666666665
2023;Administração Pública, Defesa E Seguridade Social;Demissões;3179.643125
2023;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Admissões;1614.464347826087
2023;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Demissões;1657.980909090909
2023;Alojamento E Alimentação;Admissões;1636.0457794006547
2023;Alojamento E Alimentação;Demissões;1652.5482865884753
2023;Artes, Cultura, Esporte E Recreação;Admissões;2087.2887131367293
2023;Artes, Cultura, Esporte E Recreação;Demissões;2182.812694610778
2023;Atividades Administrativas E Serviços Complementares;Admissões;1713.3079233142355
2023;Atividades Administrativas E Serviços Complementares;Demissões;1697.9946131145182
2023;Atividades Financeiras, De Seguros E Serviços Relacionados;Admissões;6301.827704678363
2023;Atividades Financeiras, De Seguros E Serviços Relacionados;Demissões;6824.396711538461
2023;Atividades Imobiliárias;Admissões;1858.1951871657755
2023;Atividades Imobiliárias;Demissões;1962.414824120603
2023;Atividades Profissionais, Científicas E Técnicas;Admissões;5369.833861118617
2023;Atividades Profissionais, Científicas E Técnicas;Demissões;6242.211123858581
2023;"Comércio; Reparação De Veículos Automotores E Motocicletas";Admissões;1981.6822885777756
2023;"Comércio; Reparação De Veículos Automotores E Motocicletas";Demissões;2116.376940167511
2023;Construção;Admissões;2304.965812119039
2023;Construção;Demissões;2440.3944462025315
2023;Educação;Admissões;31239.62782152231
2023;Educação;Demissões;34480.88513972056
2023;Indústrias De Transformação;Admissões;2867.086618575293
2023;Indústrias De Transformação;Demissões;2918.3371255876427
2023;Indústrias Extrativas;Demissões;
2023;Informação E Comunicação;Admissões;5254.680003808073
2023;Informação E Comunicação;Demissões;4295.185425685426
2023;Outras Atividades De Serviços;Admissões;2173.1778686635944
2023;Outras Atividades De Serviços;Demissões;2263.3856862745097
2023;Saúde Humana E Serviços Sociais;Admissões;1849.9725259105714
2023;Saúde Humana E Serviços Sociais;Demissões;1929.4514733096084
2023;Transporte, Armazenagem E Correio;Admissões;2480.390500346089
2023;Transporte, Armazenagem E Correio;Demissões;2557.8407269367012
2023;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Admissões;2134.781423076923
2023;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Demissões;2123.9253736654805
2024;Administração Pública, Defesa E Seguridade Social;Admissões;2993.29
2024;Administração Pública, Defesa E Seguridade Social;Demissões;3346.0479166666664
2024;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Admissões;2123.3914285714286
2024;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Demissões;2544.9715
2024;Alojamento E Alimentação;Admissões;1955.953379101284
2024;Alojamento E Alimentação;Demissões;1951.3671686417501
2024;Artes, Cultura, Esporte E Recreação;Admissões;1881.3991154791154
2024;Artes, Cultura, Esporte E Recreação;Demissões;2100.4309708737865
2024;Atividades Administrativas E Serviços Complementares;Admissões;2203.721827592257
2024;Atividades Administrativas E Serviços Complementares;Demissões;2053.979503930443
2024;Atividades Financeiras, De Seguros E Serviços Relacionados;Admissões;9234.09873284055
2024;Atividades Financeiras, De Seguros E Serviços Relacionados;Demissões;7754.445489361702
2024;Atividades Imobiliárias;Admissões;1877.6448821548822
2024;Atividades Imobiliárias;Demissões;1996.058455882353
2024;Atividades Profissionais, Científicas E Técnicas;Admissões;6706.940224960877
2024;Atividades Profissionais, Científicas E Técnicas;Demissões;5607.874534778682
2024;"Comércio; Reparação De Veículos Automotores E Motocicletas";Admissões;2111.006599780702
2024;"Comércio; Reparação De Veículos Automotores E Motocicletas";Demissões;2196.122806205569
2024;Construção;Admissões;2472.3959126224527
2024;Construção;Demissões;2464.1967708990037
2024;Educação;Admissões;50708.519740769836
2024;Educação;Demissões;16955.724904166666
2024;Indústrias De Transformação;Admissões;2773.483406190172
2024;Indústrias De Transformação;Demissões;3223.761426282051
2024;Informação E Comunicação;Admissões;2713.878182543906
2024;Informação E Comunicação;Demissões;3326.7634840425535
2024;Outras Atividades De Serviços;Admissões;2055.4607740717433
2024;Outras Atividades De Serviços;Demissões;2128.9996070569364
2024;Saúde Humana E Serviços Sociais;Admissões;1849.3248553916874
2024;Saúde Humana E Serviços Sociais;Demissões;1934.7382999582812
2024;Transporte, Armazenagem E Correio;Admissões;2541.54577328184
2024;Transporte, Armazenagem E Correio;Demissões;2529.393309121983
2024;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Admissões;2147.478808139535
2024;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Demissões;2377.4551436781608
2025;Administração Pública, Defesa E Seguridade Social;Demissões;2993.29
2025;Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura;Demissões;2431.88
2025;Alojamento E Alimentação;Admissões;1888.7028898128897
2025;Alojamento E Alimentação;Demissões;1851.1402880658438
2025;Artes, Cultura, Esporte E Recreação;Admissões;1873.0397872340425
2025;Artes, Cultura, Esporte E Recreação;Demissões;1634.9720000000002
2025;Atividades Administrativas E Serviços Complementares;Admissões;2457.2048553557465
2025;Atividades Administrativas E Serviços Complementares;Demissões;2232.8746153846155
2025;Atividades Financeiras, De Seguros E Serviços Relacionados;Admissões;10183.925596707819
2025;Atividades Financeiras, De Seguros E Serviços Relacionados;Demissões;9397.415744680851
2025;Atividades Imobiliárias;Admissões;1981.357142857143
2025;Atividades Imobiliárias;Demissões;2155.7394736842107
2025;Atividades Profissionais, Científicas E Técnicas;Admissões;7391.967401746724
2025;Atividades Profissionais, Científicas E Técnicas;Demissões;5845.474690909091
2025;"Comércio; Reparação De Veículos Automotores E Motocicletas";Admissões;2198.352961266139
2025;"Comércio; Reparação De Veículos Automotores E Motocicletas";Demissões;2328.234415631848
2025;Construção;Admissões;2389.30882278481
2025;Construção;Demissões;2455.8253089887644
2025;Educação;Admissões;34817.559003021146
2025;Educação;Demissões;30653.772807017544
2025;Indústrias De Transformação;Admissões;2806.487421875
2025;Indústrias De Transformação;Demissões;3521.273662280702
2025;Informação E Comunicação;Admissões;2993.187896551724
2025;Informação E Comunicação;Demissões;3002.797938517179
2025;Outras Atividades De Serviços;Admissões;2101.1648148148147
2025;Outras Atividades De Serviços;Demissões;2592.2431896551725
2025;Saúde Humana E Serviços Sociais;Admissões;1886.324036939314
2025;Saúde Humana E Serviços Sociais;Demissões;2001.9815028901733
2025;Transporte, Armazenagem E Correio;Admissões;2635.4560702576114
2025;Transporte, Armazenagem E Correio;Demissões;2454.102611080636
2025;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Admissões;2187.5164705882353
2025;Água, Esgoto, Atividades De Gestão De Resíduos E Descontaminação;Demissões;2058.8359375
