cod_familiar_fam
8751089386
8751143500
8751176351
8751183994
8751194767
8751212170
8751223376
8751247046
8751249332
8751254174
8751312808
8751315068
8751316200
8751331004
8751331772
8751336570
8751393964
8751408074
8751430916
8751441870
8751454696
8751458250
8751478366
8751487195
8751500043
8751523256
8751524902
8751555107
8751569590
8751571579
8751580802
8751633787
8751636700
8751676753
8751680513
8751693410
8751698480
8751701294
8751734702
8751785293
8751815621
8751818213
8751833522
8751852314
8751859084
8751898063
8751964384
8751977958
8751983176
8752028887
8752111008
8752112918
8752152626
8751016150
8751024926
8751032600
8751048191
8751051737
8751052466
8751081130
8751084589
8752175243
8752197050
8752219550
8752230368
8752236218
8752271633
8752284964
8752308812
8752311015
8752314030
8752373045
8752387429
8752390136
8752407390
8752422780
8752573303
8752586030
8752662829
8752703606
8752724875
8752730417
8752772500
8752782808
8752792366
8752798135
8752802698
8752839001
8752860701
8752897893
8752921352
8752947580
8752977226
8752994589
8752999629
8753037731
8753071166
8753099257
8753144813
8753149106
8753181344
8753214374
8753223101
8753334604
8753367286
8753370902
8753413571
8753432010
8753434064
8753478940
8753509331
8753520068
8753535170
8753618700
8753634748
8753658841
8753691113
8753727088
8753735773
8753791096
8753807359
8753824105
8753892526
8753929705
8753944933
8753949650
8753981979
8753997891
8754015898
8754019613
8754028108
8754036895
8754039215
8754040574
8754075106
8754091136
8754107741
8754186943
8754188210
8754196663
8754215129
8754223300
8754231167
8754237602
8754296293
8754322120
8754335299
8754350336
8754352622
8754357004
8754369355
8754407117
8754441307
8754577039
8754627400
8754673771
8754687217
8754695902
8754723973
8754728770
8754799520
8754848598
8754905494
8754932386
8754942420
8754950287
8754964407
8754968658
8755001882
8755011330
8755047955
8755080227
8755086772
8755131158
8755302904
8755353991
8755364098
8755382665
8755384013
8755409610
8755417205
8755418104
8755449590
8755487416
8755494200
8755593879
8755610986
8755641270
8755657354
8755661890
8755709508
8755711316
8755729282
8755735096
8755739326
8755742971
8755809200
8755818625
8755840558
8755892353
8755943012
8755947603
8755998267
8756005903
8756053894
8756071523
8756118260
8756145314
8762467573
8762487507
8762528033
8762601300
8762664727
8762706071
8762846590
8762853961
8762907131
8762945734
8762969080
8762972626
8763025922
8763036614
8763115670
8763138379
8763241706
8763252317
8763265990
8763279940
8763338467
8763367807
8763393808
8763400871
8763407884
8763408007
8763483637
8763518872
8763554593
8763665158
8763672014
8763698757
8763742918
8763768046
8763810182
8763834103
8764048837
8764057402
8764066576
8756175655
8756188129
8756210663
8756272421
8756293348
8756315090
8756331533
8756340796
8756345674
8756365942
8756374186
8756377797
8756386273
8756397712
8756401922
8756411219
8756451270
8756497180
8756554834
8756597649
8756620055
8756657803
8756744455
8756749686
8756751907
8756817860
8756828128
8756831005
8756834870
8756839243
8756861842
8756944209
8756954697
8757011087
8757013616
8757026866
8757031274
8757035342
8757038600
8757041903
8757053677
8757105227
8757107866
8757114307
8757115451
8757150109
8757158509
8757159661
8757160325
8757297207
8757304939
8757306397
8757307520
8757337942
8757350531
8757442908
8757444943
8757458146
8757459207
8757544816
8757578630
8757579440
8757627002
8757632359
8757636184
8757641773
8757647976
8757758298
8757808902
8757864136
8757915903
8757929955
8757933049
8757963207
8758116478
8758167625
8758241299
8758269894
8758329200
8758347798
8758400192
8758407529
8758422161
8758440658
8758478116
8758514287
8758516573
8758625941
8758642447
8758676775
8758676856
8758692541
8758707166
8758719334
8758721231
8758726209
8758743804
8758745769
8758753940
8758763660
8758783008
8758797645
8758818740
8758850988
8758873414
8758914200
8758918965
8759019131
8759026006
8759029102
8759031425
8759032588
8759039086
8759041226
8759054042
8759062657
8759082763
8759153881
8759175001
8759220589
8759248084
8759324600
8759339209
8759343079
8759453680
8759459611
8759489448
8759518995
8759539054
8759544643
8759545291
8759561904
8759596953
8759667567
8759691786
8759701250
8759749709
8759789913
8759900610
8759960434
8759961910
8759986310
8760004215
8760030720
8760035447
8760082798
8760109076
8760144300
8760166622
8760184523
8760194162
8760202793
8760203331
8760227788
8760247541
8760281561
8760283181
8760307706
8760310928
8760331763
8760332140
8760337532
8760343427
8760445939
8760462949
8760472740
8760490055
8760492260
8760516623
8760538430
8760550058
8760614552
8760704110
8760732245
8760749482
8760814993
8760832037
8760923342
8760947446
8760954060
8760989360
8761056570
8761065480
8761081922
8761127507
8761132420
8761148342
8761188565
8761210161
8761234346
8761234508
8761253804
8761261238
8761344524
8761436720
8761466638
8761491748
8761498670
8761500755
8761533092
8761540382
8761562602
8761585998
8761591378
8761602167
8761608440
8761612472
8761676446
8761737330
8761745600
8761768642
8761780340
8761813532
8761824143
8761880728
8761890014
8761903523
8761968307
8761975605
8761987956
8762059106
8762082949
8762083406
8762170139
8762172506
8762177575
8762202430
8762205960
8762207156
8762246488
8762251805
8762253859
8762343173
8762361074
8762389084
8762444794
8764067114
8764070760
8764133273
8764142698
8764151417
8764154009
8764168816
8764254224
8764262758
8764265935
8764291189
8764304183
8764314065
8764354288
8764374203
8764378705
8764398145
8764450678
8764471918
8764473538
8764527131
8764553302
8764594327
8764708608
8764823024
8764847551
8764891615
8764924050
8764958035
8764980049
8765001222
8772633611
8772637790
8772639652
8772663790
8772808608
8772832495
8772847506
8772874066
8772892048
8772898674
8772975504
8773003646
8773167673
8773252433
8773270687
8773294942
8773331147
8773362611
8773371440
8773414190
8773454141
8773465852
8773484059
8773515116
8773535656
8773535818
8773540579
8773635014
8773640360
8773641170
8773678686
8773688800
8765018540
8765032888
8765149130
8765161939
8765191684
8765259157
8765265122
8765270479
8765277058
8765305108
8765327500
8765346807
8765382439
8765402561
8765405315
8765409060
8765446003
8765467930
8765479785
8765544439
8765578929
8765606647
8765831683
8765849035
8765867106
8765871200
8765873173
8765887808
8765942167
8765966422
8765980255
8765980506
8765989201
8765999940
8766020905
8766024803
8766141362
8766143578
8766159229
8766180775
8766196000
8766228999
8766276373
8766306035
8766314720
8766385822
8766436168
8766454654
8766472393
8766474922
8766547660
8766552400
8766565219
8766600065
8766612314
8766645085
8766648009
8766656281
8766658578
8766675740
8766675901
8766785766
8766828830
8766830818
8766887330
8766895197
8766952417
8766960002
8766960355
8767041000
8767073980
8767098703
8767111661
8767128475
8767142702
8767161251
8767169074
8767182410
8767196802
8767220100
8767231640
8767273726
8767316808
8767332919
8767333052
8767348831
8767424287
8767451764
8767475191
8767501966
8767532250
8767600786
8767603106
8767706428
8767710611
8767717977
8767731376
8767744435
