cod_familiar_fam;vlr_renda_per_capita_fam
585177317;4166.6
585177406;0.0
585177589;800.0
585177740;8750.0
585177821;6250.0
585177902;31311.11111111111
585178046;1428.571428571429
585178127;2448.8571428571427
585178399;2375.0
585178470;0.0
585178550;27930.0
585178631;1400.0
585178712;6833.333333333333
585178801;720.0
585178984;1666.5
585179018;2000.0
585179107;2057.1428571428573
585179280;17500.0
585179360;1600.0
585179441;0.0
585179603;2500.0
585179794;3371.428571428572
585179875;960.0
585179956;0.0
585180024;2211.428571428572
585180296;56550.0
585180377;625.0
585180458;7000.0
585180539;0.0
585180610;1612.5
585180709;7060.0
585180881;2500.0
585180962;1309.428571428571
585181004;2666.6
585181187;1000.0
585181268;3641.5
585181349;405.5
585181420;2075.0
585181500;0.0
585181691;1333.3333333333333
585181772;3900.0
585181853;0.0
585181934;10466.666666666666
585182078;2222.0
585182159;935.7142857142856
585182230;1571.375
585182310;4103.333333333333
585182400;12771.42857142857
585183635;1472.1666666666667
585183716;3915.0
585183805;10833.333333333334
585183988;7487.5
585184011;1400.0
585184100;3333.333333333333
585184283;512.5
585184364;0.0
585184445;1690.428571428571
585184526;520.0
585184607;0.0
585184798;0.0
585184879;3428.5714285714284
585184950;5460.0
585185093;0.0
585185174;2500.0
585185255;6356.25
585185336;1344.3333333333333
585185417;795.8571428571429
585185506;3620.0
585185689;2250.0
585185760;8000.0
585185840;416.6666666666667
585185921;9080.0
585186065;1800.0
585186146;2160.0
585186227;2180.5
585186308;5500.0
585186499;0.0
585186570;6180.0
585186650;10166.666666666666
585186731;2222.1666666666665
585186812;0.0
585186901;2500.0
585187037;2077.777777777778
585187118;6375.0
585187207;160.0
585187380;6000.0
585187460;5112.0
585187541;8333.333333333334
585187622;3800.0
585187703;2195.0
585187894;5000.0
585187975;2312.5
585188009;0.0
585188190;0.0
585188270;1500.0
585188351;14780.0
585188432;6666.666666666667
585188513;4655.333333333333
585188602;44250.0
585188785;12500.0
585188866;3023.0
585188947;7987.5
585189080;2375.0
585189161;3838.4615384615386
585189242;6050.0
585189323;3750.0
585189404;17500.0
585189595;1725.0
585189676;0.0
585189838;0.0
585189919;0.0
585190097;13340.0
585190178;1666.5
585190259;0.0
585190330;800.0
585190410;2500.0
585190500;0.0
585190682;3703.3333333333335
585190763;6312.5
585190844;1200.0
585190925;4150.0
585191069;15583.333333333334
585191140;5166.666666666667
585191220;0.0
585191301;244.0
585191492;8500.0
585191573;1700.0
585191654;7216.666666666667
585191735;0.0
585191816;6114.285714285715
585192030;666.6666666666666
585192111;500.0
585192200;4375.0
585193436;0.0
585193517;0.0
585193606;10200.0
585193789;2500.0
585193940;3750.0
585194084;2062.5
585194165;3000.0
585194246;1350.0
585194327;0.0
585194408;0.0
585194599;0.0
585194670;1944.3333333333333
585194750;625.0
585194831;625.0
585194912;2533.333333333333
585195056;2800.0
585195137;1250.0
585195218;4650.0
585195307;375.0
585195480;1440.0
585195560;1837.5
585195641;8000.0
585195722;2187.5
585195803;1444.3333333333333
